Alloys,k,vm,tm,vac,delta,delta_chi,delta_s_mix,delta_h_mix,Class
Ag0.8Mg0.2,88.2,11.040000000000001,1172.574,9.200000000000001,2.5316455696202578,0.24799999999999997,4.160343767084797,-9.984000000000002,1
Al.35CoFeNiSi,150.02298850574715,8.275862068965518,1683.0608045977015,7.367816091954023,8.739630354643028,0.07916528463236581,12.925307687322682,-39.90487514863259,1
Rh0.85Ru0.15,356.15,8.3,2291.65,8.85,1.3298749401383358,0.028565713714171267,3.5144013738074054,0.7649999999999999,1
Ni0.1Os0.9,353.59999999999997,8.247,3148.3500000000004,20.8,1.1494252873563249,0.08700000000000008,2.70273785856509,0.504,1
Al0.8CoFeNiSi0.8,145.0,8.27826086956522,1609.5534782608697,7.086956521739132,7.9391822544944635,0.10582826620599213,13.332919494555721,-41.0381852551985,1
Os0.25Ru0.75,259.0,8.3325,2781.15,11.5,0.0,0.0,4.675252410149021,0.0,1
Rh0.9V0.1,357.9,8.305,2230.85,8.6,0.0,0.19499999999999998,2.70273785856509,-16.056,1
Al.4CoFeNiSi,149.1818181818182,8.295454545454545,1674.5427272727272,7.318181818181818,8.701471415885784,0.0829965647003905,13.010604392697424,-40.309917355371894,1
Ir0.2Ru0.8,241.0,8.348,2628.75,11.0,1.526717557251911,0.0,4.160343767084797,-0.9600000000000002,1
Os0.1Rh0.9,379.3,8.313,2343.15,10.3,1.1152416356877293,0.023999999999999886,2.70273785856509,1.1160000000000003,1
Ni0.25Pd0.75,179.75,8.325000000000001,1803.0,10.0,1.5604061329449281,0.1255736835487437,4.675252410149021,0.0,1
Cr0.5Pt0.5,195.0,8.165,2110.75,15.0,1.8181818181818132,0.27000000000000013,5.762823676963555,-35.8,1
Os0.2Rh0.8,378.6,8.326,2450.15,11.600000000000001,1.4925373134328312,0.03199999999999985,4.160343767084797,1.9840000000000004,1
Co0.25Pd0.75,179.75,8.350000000000001,1813.0,9.75,1.5604061329449281,0.13856406460551032,4.675252410149021,-2.175,1
Co0.25Re0.75,322.25,8.3125,3035.65,18.0,0.0,0.008660254037844393,4.675252410149021,2.175,1
Os0.25Rh0.75,378.25,8.3325,2503.65,12.25,1.618739072494273,0.034641016151377386,4.675252410149021,2.325,1
Al.5CoFeNiSi,147.55555555555554,8.333333333333334,1658.0744444444445,7.222222222222221,8.626502679073726,0.08969082698049133,13.14520848339997,-41.03703703703704,1
Mo0.1Ru0.9,221.9,8.41,2635.05,7.800000000000001,3.4220532319391657,0.01200000000000001,2.70273785856509,-8.028,1
Rh0.1V0.9,181.1,8.344999999999999,2188.45,5.4,0.0,0.19499999999999998,2.70273785856509,-16.056,1
Cr0.5Mo0.5,195.0,8.315000000000001,2537.65,6.0,1.7543859649122862,0.2500000000000001,5.762823676963555,0.0,1
Os0.5Ru0.5,297.0,8.365,2956.15,15.0,0.0,0.0,5.762823676963555,0.0,1
Os0.4Rh0.6,377.20000000000005,8.352,2664.15,14.2,1.8417216111151795,0.039191835884530665,5.595417017303138,2.9760000000000004,1
Ir0.25Rh0.75,365.25,8.36,2356.9,12.5,0.0,0.034641016151377386,4.675252410149021,1.2000000000000002,1
Ru0.9W0.1,229.70000000000002,8.423,2714.2500000000005,9.2,1.1494252873563249,0.15000000000000008,2.70273785856509,-5.184000000000001,1
Os0.45Rh0.55,376.85,8.3585,2717.6500000000005,14.850000000000001,1.8737993165849693,0.03979949748426461,5.721184115002946,3.0690000000000004,1
Ir0.4Ru0.6,261.0,8.396,2651.3500000000004,14.0,1.855674047563012,0.0,5.595417017303138,-1.4400000000000002,1
Ir0.1V0.9,175.2,8.369,2236.75,6.800000000000001,0.0,0.1710000000000001,2.70273785856509,-18.396,1
AlCoCuNiTiZn,125.33333333333333,8.366666666666667,1403.895,8.166666666666668,3.3448228615742237,0.1520325257597494,14.896682280527974,-37.91111111111111,1
Ni0.1Tc0.9,159.20000000000002,8.31,2359.9500000000003,7.3,0.0,0.05700000000000005,2.70273785856509,0.504,1
Pt0.15Ru0.85,222.35,8.42,2521.43,10.399999999999999,1.3654738869106746,0.0,3.5144013738074054,-0.816,1
Ag0.05Rh0.95,365.95,8.4,2186.0890000000004,9.1,3.998989856459334,0.07628073151196176,1.6504537509667618,2.7929999999999997,1
Re0.25Ru0.75,258.25,8.4375,2819.15,11.25,1.649572197684639,0.1299038105676659,4.675252410149021,-1.2000000000000002,1
Pt0.05V0.95,162.54999999999998,8.3875,2176.06,5.95,0.0,0.12422861989090926,1.6504537509667618,-12.882,1
Mo0.1Rh0.9,365.0,8.41,2302.05,8.7,2.2058823529411757,0.0359999999999999,2.70273785856509,-8.064,1
Pd0.1V0.9,161.1,8.405,2147.63,5.5,1.1070110701106994,0.1710000000000001,2.70273785856509,-19.188000000000002,1
Re0.1V0.9,180.1,8.4,2310.65,6.6,0.0,0.081,2.70273785856509,-6.768000000000001,1
Al.7CoFeNiSi,144.51063829787233,8.404255319148934,1627.2402127659575,7.042553191489362,8.48176001842848,0.10024415644245854,13.308084388475553,-42.20009053870529,1
Os0.75Ru0.25,335.0,8.3975,3131.15,18.5,0.0,0.0,4.675252410149021,0.0,1
Cr0.3Pd0.7,174.0,8.399,1933.6100000000001,8.8,0.0,0.24745908752761547,5.078723825072599,-18.732,1
Rh0.9W0.1,372.8,8.423,2381.25,10.1,0.0,0.17399999999999996,2.70273785856509,-5.220000000000001,1
Os0.7V0.3,308.79999999999995,8.405999999999999,2969.25,16.9,1.7424242186143826,0.261206814612483,5.078723825072599,-28.559999999999995,1
Rh0.5Tc0.5,268.5,8.4,2333.15,8.0,0.0,0.08999999999999986,5.762823676963555,0.0,1
Pd0.25Rh0.75,330.0,8.450000000000001,2134.1000000000004,9.25,1.5890374381365848,0.034641016151377386,4.675252410149021,2.325,1
Ir0.5Rh0.5,350.5,8.42,2477.65,16.0,0.0,0.039999999999999813,5.762823676963555,1.6,1
Os0.85Rh0.15,374.05,8.410499999999999,3145.65,20.05,1.3654738869106746,0.028565713714171267,3.5144013738074054,1.5809999999999997,1
Os0.8V0.2,330.20000000000005,8.414,3081.55,18.6,1.526717557251911,0.22800000000000012,4.160343767084797,-21.760000000000005,1
Cu0.25Pd0.75,170.0,8.450000000000001,1710.4050000000002,10.25,1.5604061329449281,0.1299038105676659,4.675252410149021,-15.225000000000001,1
Fe0.25Pd0.75,177.25,8.450000000000001,1823.75,9.5,0.0,0.1602146997001212,4.675252410149021,-4.425000000000001,1
Pd0.2V0.8,163.2,8.46,2112.11,6.0,1.4705882352941124,0.22800000000000012,4.160343767084797,-34.112,1
Mo0.2Ru0.8,222.8,8.520000000000001,2663.9500000000003,7.6000000000000005,4.511278195488724,0.016000000000000014,4.160343767084797,-14.272,1
Os0.9V0.1,351.59999999999997,8.422,3193.8500000000004,20.3,1.1494252873563249,0.1710000000000001,2.70273785856509,-12.240000000000002,1
Cr0.1Ir0.9,304.90000000000003,8.408999999999999,2665.25,21.3,1.1070110701106994,0.1620000000000001,2.70273785856509,-9.504000000000001,1
Ir0.7Ru0.30,291.0,8.468,2685.25,18.499999999999996,1.7163204850021863,0.0,5.078723825072599,-1.2599999999999998,1
Re0.25V0.75,211.75,8.475,2501.9,9.0,0.0,0.11691342951089922,4.675252410149021,-14.100000000000001,1
Al.95CoFeNiSi,141.05050505050505,8.484848484848484,1592.2013131313133,6.838383838383837,8.310000486631838,0.10987930602094143,13.379147765669723,-43.20783593510866,1
Au0.08V0.92,163.8,8.498000000000001,2115.4844000000003,6.6000000000000005,0.0,0.20889576348025826,2.3176865746727717,-8.213759999999999,1
Ru0.8W0.2,238.4,8.546000000000001,2822.3500000000004,10.4,1.526717557251911,0.2000000000000001,4.160343767084797,-9.216000000000001,1
Mo0.2Rh0.8,350.0,8.520000000000001,2367.9500000000003,8.4,2.9197080291970767,0.04799999999999986,4.160343767084797,-14.335999999999999,1
Rh0.25Tc0.75,212.75,8.45,2381.65,7.5,0.0,0.07794228634059935,4.675252410149021,0.0,1
Mo0.25Ru0.75,223.25,8.575000000000001,2678.4,7.5,4.856217217482829,0.01732050807568879,4.675252410149021,-16.725,1
Ir0.75Rh0.25,335.75,8.48,2598.4,19.5,0.0,0.034641016151377386,4.675252410149021,1.2000000000000002,1
Ir0.85Ru0.15,305.99999999999994,8.504,2702.2000000000003,20.75,1.3298749401383358,0.0,3.5144013738074054,-0.7649999999999999,1
Pt0.25Rh0.75,342.5,8.5,2187.4500000000003,12.75,0.0,0.034641016151377386,4.675252410149021,-1.2000000000000002,1
Nb0.1Rh0.9,359.1,8.55,2287.55,8.6,2.2058823529411757,0.2039999999999999,2.70273785856509,-24.768,1
Rh0.9Ta0.1,362.1,8.56,2341.55,10.0,2.2058823529411757,0.23399999999999996,2.70273785856509,-24.192000000000004,1
Re0.5Ru0.5,295.5,8.575,3032.15,14.5,1.8867924528301883,0.15000000000000013,5.762823676963555,-1.6,1
Mo0.25Rh0.75,342.5,8.575000000000001,2400.9,8.25,3.1491832864888636,0.05196152422706617,4.675252410149021,-16.799999999999997,1
Al1.2CoFeNiSi,137.9230769230769,8.557692307692307,1560.5315384615385,6.653846153846153,8.147668097884289,0.11692560726006974,13.357137913792899,-43.83136094674556,1
Ir0.9V0.1,304.8,8.520999999999999,2665.55,21.2,0.0,0.1710000000000001,2.70273785856509,-18.396,1
Mo0.3Ru0.7,223.7,8.63,2692.85,7.3999999999999995,5.110679213705394,0.018330302779823376,5.078723825072599,-18.732,1
AlCoCrCuFeNiWZr,162.75,8.545,1949.1425,8.875,5.749595745760687,0.1850506687369705,17.28846904868167,-28.075000000000003,1
Os0.75Re0.25,372.25,8.535,3344.15,21.75,1.649572197684639,0.1299038105676659,4.675252410149021,-1.2000000000000002,1
AlCrCuFeTiZn,120.50000000000001,8.538333333333334,1486.3950000000002,7.333333333333333,3.9282970781796585,0.12562068124140843,14.896682280527974,-22.122222222222224,1
Os0.9W0.1,366.5,8.54,3344.2500000000005,21.8,1.1494252873563249,0.15000000000000008,2.70273785856509,-5.256,1
Ir0.25Tc0.75,198.0,8.51,2502.4,11.0,0.0,0.043301270189221974,4.675252410149021,-2.325,1
Ir0.5Tc0.5,239.0,8.52,2574.65,15.0,0.0,0.050000000000000044,5.762823676963555,-3.1,1
Pd0.5Rh0.5,280.0,8.600000000000001,2032.0500000000002,9.5,1.8181818181818132,0.039999999999999813,5.762823676963555,3.1,1
Mo0.25V0.75,176.75,8.612499999999999,2361.15,5.25,3.1491832864888636,0.22949673200287635,4.675252410149021,0.0,1
Mo0.3Rh0.7,335.0,8.63,2433.85,8.1,3.3207070253303184,0.05499090833946992,5.078723825072599,-18.816,1
Re0.5V0.5,264.5,8.6,2820.65,13.0,0.0,0.135,5.762823676963555,-18.8,1
Ir0.9Pd0.1,306.90000000000003,8.575999999999999,2630.03,21.7,1.1070110701106994,0.0,2.70273785856509,3.4200000000000004,1
Mo0.35Ru0.65,224.15,8.685,2707.3,7.3,5.289866181609684,0.01907878402833893,5.382869374722127,-20.293,1
MoRhRu,277.0,8.666666666666668,2579.15,7.666666666666666,4.562996813138952,0.04988876515698573,9.133859594669095,-19.2,1
Ru0.85Ta0.15,218.0,8.690000000000001,2708.75,9.65,4.04995941127194,0.24994999499899984,3.5144013738074054,-29.835,1
Ni0.25Pt0.75,217.25,8.475,1963.0499999999997,20.5,0.0,0.1255736835487437,4.675252410149021,-5.4,1
Ru0.7W0.3,247.09999999999997,8.669,2930.45,11.6,1.7424242186143826,0.2291287847477921,5.078723825072599,-12.096,1
Ir0.8Pd0.2,292.8,8.612,2540.9100000000003,20.400000000000002,1.4705882352941124,0.0,4.160343767084797,6.080000000000001,1
Co0.25Pt0.75,217.25,8.5,1973.0499999999997,20.25,0.0,0.13856406460551032,4.675252410149021,-7.574999999999999,1
Mo0.2Os0.8,344.40000000000003,8.624,3223.9500000000003,18.8,4.511278195488724,0.016000000000000014,4.160343767084797,-13.440000000000001,1
Re0.25Tc0.75,210.25,8.5875,2687.15,10.5,0.0,0.08660254037844395,4.675252410149021,0.0,1
V0.75W0.25,196.25,8.645,2559.15,8.75,0.0,0.03031088913245538,4.675252410149021,-1.2000000000000002,1
Ir0.9Mo0.1,311.90000000000003,8.626,2736.75,21.3,2.2058823529411757,0.01200000000000001,2.70273785856509,-11.628,1
Pd0.6V0.4,171.6,8.68,1970.0300000000002,8.0,1.7749925672341893,0.2792418306772824,5.595417017303138,-51.168,1
Os0.5Re0.5,371.5,8.64,3382.15,21.5,1.8867924528301883,0.15000000000000013,5.762823676963555,-1.6,1
Os0.9Ti0.1,346.59999999999997,8.647,3169.8500000000004,20.2,2.2900763358778633,0.19800000000000006,2.70273785856509,-21.78,1
Al0.2V0.8,142.4,8.68,1933.2140000000002,4.6,3.0075187969924855,0.007999999999999919,4.160343767084797,-25.088000000000005,1
Ir0.95Ti0.05,310.4,8.642999999999999,2680.35,22.049999999999997,0.805711449822676,0.14384366513684227,1.6504537509667618,-16.321,1
Mo1Pd1Rh1Ru1,252.75,8.725000000000001,2391.35,8.25,4.0655781409087055,0.043588989435406594,11.525647353927582,-13.0,1
Os0.8W0.2,360.00000000000006,8.65,3382.3500000000004,21.6,1.526717557251911,0.2000000000000001,4.160343767084797,-9.344,1
Au0.5Cu0.5,179.5,8.649999999999999,1347.55,18.0,0.0,0.25,5.762823676963555,-13.6,1
Nb0.1Os0.9,352.8,8.667,3250.55,20.3,3.4220532319391657,0.18000000000000002,2.70273785856509,-21.312000000000005,1
Mo0.4Rh0.6,320.0,8.74,2499.75,7.8,3.5244456730693208,0.05878775382679611,5.595417017303138,-21.503999999999998,1
Re0.75Ru0.25,332.75,8.712499999999999,3245.15,17.75,1.618739072494273,0.1299038105676659,4.675252410149021,-1.2000000000000002,1
Re0.5Tc0.5,263.5,8.675,2944.15,14.0,0.0,0.10000000000000009,5.762823676963555,0.0,1
Pd0.75Rh0.25,230.0,8.75,1930.0,9.75,1.5604061329449281,0.034641016151377386,4.675252410149021,2.325,1
Mo0.3Os0.7,330.09999999999997,8.721,3182.85,17.2,5.110679213705394,0.018330302779823376,5.078723825072599,-17.639999999999997,1
Ir0.85W0.15,319.04999999999995,8.6885,2864.3500000000004,22.55,0.0,0.17853571071357133,3.5144013738074054,-11.576999999999998,1
Ir0.8Mo0.2,302.8,8.712,2754.3500000000004,19.6,2.9197080291970767,0.016000000000000014,4.160343767084797,-20.672,1
CoCrMoNbTi0.4,178.0909090909091,8.720454545454546,2357.0136363636366,6.272727272727272,2.812278453554429,0.22494260057561133,13.010604392697426,-19.243801652892557,1
Ir0.75Pt0.25,298.25,8.68,2549.7000000000003,23.25,0.0,0.0,4.675252410149021,0.0,1
CrTiV,142.66666666666669,8.726666666666667,2102.15,5.0,1.7038717618952952,0.05099019513592779,9.133859594669095,-7.644444444444445,1
Cu0.25Pt0.75,207.5,8.6,1870.455,20.75,0.0,0.1299038105676659,4.675252410149021,-13.049999999999999,1
Pt0.5Ru0.5,225.5,8.7,2323.75,16.0,1.8867924528301883,0.0,5.762823676963555,-1.6,1
Pd0.8V0.2,175.8,8.790000000000001,1898.9900000000002,9.0,1.4388489208633093,0.22800000000000012,4.160343767084797,-34.112,1
Mo0.35Os0.65,322.95000000000005,8.7695,3162.3,16.4,5.289866181609684,0.01907878402833893,5.382869374722127,-19.11,1
Os0.25Re0.75,370.75,8.745,3420.15,21.25,1.618739072494273,0.1299038105676659,4.675252410149021,-1.2000000000000002,1
AlCrFeTi,128.5,8.7325,1716.98,5.25,4.767112314409754,0.10700467279516349,11.525647353927582,-40.225,1
Pt0.5Rh0.5,305.0,8.7,2138.75,16.5,0.0,0.039999999999999813,5.762823676963555,-1.6,1
Cr0.05Re0.95,359.5,8.768999999999998,3394.25,20.25,0.805711449822676,0.05230678732248808,1.6504537509667618,-1.121,1
Os0.7W0.3,353.49999999999994,8.76,3420.45,21.4,1.7424242186143826,0.2291287847477921,5.078723825072599,-12.263999999999998,1
Re0.75Tc0.25,316.75,8.7625,3201.15,17.5,0.0,0.08660254037844395,4.675252410149021,0.0,1
Cr0.25Pt0.75,212.5,8.6325,2076.0499999999997,19.5,1.5890374381365848,0.23382685902179856,4.675252410149021,-26.849999999999998,1
Rh0.6W0.4,351.2,8.792,2816.55,13.399999999999999,0.0,0.2841408101628486,5.595417017303138,-13.92,1
Ir0.9Nb0.1,306.00000000000006,8.765999999999998,2722.25,21.2,2.2058823529411757,0.18000000000000002,2.70273785856509,-28.692000000000004,1
Ir0.9Ta0.1,309.00000000000006,8.776,2776.25,22.599999999999998,2.2058823529411757,0.21000000000000008,2.70273785856509,-28.080000000000002,1
Mo0.5Rh0.5,305.0,8.850000000000001,2565.65,7.5,3.5714285714285756,0.05999999999999983,5.762823676963555,-22.4,1
Mo0.5V0.5,194.5,8.875,2539.15,5.5,3.5714285714285756,0.2650000000000001,5.762823676963555,0.0,1
Cr0.25Mo0.75,212.5,8.857500000000002,2716.4,6.0,1.5061311370164112,0.21650635094610976,4.675252410149021,0.0,1
AlCrFeTiZn,116.6,8.826,1512.1200000000001,6.6,4.287464628562718,0.0957914401186244,13.380861848448422,-31.904000000000003,1
Ir0.7W0.3,317.09999999999997,8.836999999999998,3009.55,22.099999999999998,0.0,0.2291287847477921,5.078723825072599,-19.067999999999998,1
Ti0.25V0.75,146.5,8.9125,2123.15,4.75,1.5890374381365848,0.03897114317029968,4.675252410149021,-2.4749999999999996,1
Mo0.07Re0.93,360.20000000000005,8.888499999999999,3418.7400000000002,19.950000000000003,1.8802285662745883,0.06633822427530005,2.108752222495783,-2.551920000000001,1
Pt0.6V0.4,201.6,8.8,2098.07,16.4,0.0,0.2792418306772824,5.595417017303138,-65.08800000000001,1
Pt0.1Re0.9,356.0,8.875,3316.4700000000003,21.300000000000004,0.0,0.09000000000000008,2.70273785856509,-2.3400000000000003,1
Ir0.5Pt0.5,275.5,8.82,2380.25,23.5,0.0,0.0,5.762823676963555,0.0,1
Nb0.2Os0.8,332.6,8.904,3194.9500000000003,18.6,4.511278195488724,0.24000000000000005,4.160343767084797,-37.888000000000005,1
Mo0.15Pd0.85,187.5,8.975,1988.03,9.4,1.2684597564019295,0.014282856857085711,3.5144013738074054,-10.863,1
Re0.9W0.1,363.8,8.918,3481.05,20.900000000000002,0.0,0.05999999999999999,2.70273785856509,-2.376,1
Os0.8Ta0.2,338.6,8.924,3302.9500000000003,21.400000000000002,4.511278195488724,0.2800000000000001,4.160343767084797,-36.800000000000004,1
Ir0.5Mo0.5,275.5,8.969999999999999,2807.15,14.5,3.5714285714285756,0.020000000000000018,5.762823676963555,-32.3,1
V0.5W0.5,233.5,8.94,2935.15,12.5,0.0,0.03500000000000003,5.762823676963555,-1.6,1
Fe0.15Pt0.85,220.85,8.799999999999999,2006.8199999999997,21.599999999999998,1.3151801894185733,0.13211642592804276,3.5144013738074054,-9.843,1
Pd0.75Pt0.25,192.5,8.950000000000001,1881.3000000000002,13.5,1.5604061329449281,0.0,4.675252410149021,2.4000000000000004,1
Pt0.25Re0.75,335.0,8.9125,3103.9500000000003,21.75,0.0,0.1299038105676659,4.675252410149021,-4.875,1
Ta0.25V0.75,169.5,8.987499999999999,2459.9,8.5,3.1491832864888636,0.056291651245988464,4.675252410149021,-1.275,1
Ir0.6W0.4,315.8,8.936,3106.3500000000004,21.799999999999997,0.0,0.2449489742783179,5.595417017303138,-21.792,1
Al0.1Pd0.9,169.6,9.01,1738.502,9.3,3.2490974729241873,0.17700000000000002,2.70273785856509,-30.312,1
Al0.4V0.6,125.8,9.01,1683.2780000000002,4.2,3.73967899661554,0.009797958971132613,5.595417017303138,-37.632000000000005,1
Mo0.3Pd0.7,195.0,9.049999999999999,2148.11,8.8,1.6192846978642508,0.018330302779823376,5.078723825072599,-17.892,1
Pt0.35Re0.65,321.0,8.9375,2962.27,22.049999999999997,0.0,0.143090880212542,5.382869374722127,-5.915,1
Pt0.75Ru0.25,227.75,8.899999999999999,2182.5499999999997,20.0,1.618739072494273,0.0,4.675252410149021,-1.2000000000000002,1
Pt0.75Rh0.25,267.5,8.899999999999999,2090.0499999999997,20.25,0.0,0.034641016151377386,4.675252410149021,-1.2000000000000002,1
Al0.5CrMoNbV,168.44444444444446,9.062222222222223,2327.8522222222227,5.222222222222221,4.611887212267025,0.222516471855262,13.14520848339997,-18.340740740740745,1
Pd0.5Pt0.5,205.0,9.0,1934.65,17.0,1.8181818181818132,0.0,5.762823676963555,3.2,1
Ir0.5W0.5,314.5,9.035,3203.15,21.5,0.0,0.2500000000000001,5.762823676963555,-22.7,1
Mo0.75V0.25,212.25,9.137500000000001,2717.15,5.75,3.0386856273138245,0.22949673200287632,4.675252410149021,0.0,1
Pt0.8V0.2,215.8,8.95,2069.71,20.200000000000003,0.0,0.22800000000000012,4.160343767084797,-43.392,1
Mo0.5Pd0.5,205.0,9.15,2361.55,8.0,1.7543859649122862,0.020000000000000018,5.762823676963555,-21.3,1
Ir0.25Pt0.75,252.75,8.959999999999999,2210.7999999999997,23.75,0.0,0.0,4.675252410149021,0.0,1
Mo0.7Tc0.3,208.1,9.129999999999999,2755.65,6.299999999999999,3.2271659823632683,0.027495454169735062,5.078723825072599,-13.607999999999997,1
Os0.2Pt0.8,258.6,8.966000000000001,2294.31,23.6,1.4925373134328312,0.0,4.160343767084797,0.0,1
Cr0.2W0.8,278.4,9.07,3385.7500000000005,17.2,1.4705882352941124,0.016000000000000014,4.160343767084797,0.9600000000000002,1
Pt0.7Re0.3,272.0,9.024999999999999,2466.39,23.099999999999998,0.0,0.13747727084867534,5.078723825072599,-5.46,1
Pd0.25Pt0.75,217.5,9.049999999999999,1987.9999999999998,20.5,1.5890374381365848,0.0,4.675252410149021,2.4000000000000004,1
Mo0.8Tc0.2,215.4,9.22,2802.1500000000005,6.200000000000001,2.7972027972027957,0.02400000000000002,4.160343767084797,-10.368000000000002,1
Pt0.8Re0.2,258.0,9.05,2324.71,23.400000000000002,0.0,0.12000000000000012,4.160343767084797,-4.16,1
Os0.1Pt0.9,244.3,9.033,2167.83,23.8,1.1152416356877293,0.0,2.70273785856509,0.0,1
Au0.25Pd0.75,189.75,9.225000000000001,1705.295,13.75,1.5604061329449281,0.08660254037844375,4.675252410149021,0.0,1
Ag0.25Pd0.75,159.75,9.25,1679.6950000000002,10.25,5.972588991616816,0.11691342951089932,4.675252410149021,-8.774999999999999,1
Mo0.75Re0.25,265.0,9.262500000000001,3035.9,9.75,3.0386856273138245,0.11258330249197712,4.675252410149021,-7.3500000000000005,1
Mo0.9Ru0.1,229.1,9.290000000000001,2866.25,6.2,3.135888501742158,0.01200000000000001,2.70273785856509,-8.028,1
Pt0.9Re0.1,244.0,9.075,2183.0299999999997,23.700000000000003,0.0,0.09000000000000008,2.70273785856509,-2.3400000000000003,1
AlFeTi,118.0,9.233333333333334,1562.5900000000001,5.0,5.237828008789238,0.12355835328567093,9.133859594669095,-52.35555555555556,1
Pt0.85Zn0.15,205.85,9.114999999999998,1839.0494999999999,22.2,0.0,0.19638928178492845,3.5144013738074054,-28.304999999999996,1
Mo0.9Tc0.1,222.7,9.31,2848.65,6.1000000000000005,2.0833333333333326,0.018000000000000016,2.70273785856509,-5.832000000000001,1
V0.25W0.75,270.75,9.235,3311.15,16.25,0.0,0.03031088913245538,4.675252410149021,-1.2000000000000002,1
Ag0.9Mg0.1,93.60000000000001,10.670000000000002,1203.7520000000002,10.1,1.8867924528301883,0.18599999999999997,2.70273785856509,-5.616,1
Mo0.95Rh0.05,237.5,9.344999999999999,2862.2,6.1499999999999995,1.5082695306369125,0.02615339366124397,1.6504537509667618,-4.255999999999999,1
Mo0.9Re0.1,244.0,9.345,2951.4500000000003,7.5,2.0833333333333326,0.07800000000000007,2.70273785856509,-3.5280000000000005,1
Mo0.95Os0.05,237.15,9.3515,2915.7,6.799999999999999,2.266325273937959,0.008717797887081356,1.6504537509667618,-3.99,1
Ir0.05Mo0.95,234.55,9.357,2886.35,6.85,1.5082695306369125,0.008717797887081356,1.6504537509667618,-6.137,1
Au0.7Fe0.3,203.99999999999997,9.27,1479.4759999999999,19.9,1.678599155661474,0.2612068146124828,5.078723825072599,10.331999999999999,1
Ru0.2W0.8,290.6,9.283999999999999,3470.9500000000003,17.6,1.4925373134328312,0.2000000000000001,4.160343767084797,-9.216000000000001,1
Cr1Mo1Nb1Re1Ta1V1W1,228.42857142857144,9.294285714285715,2920.578571428571,11.714285714285714,3.306500356330545,0.20673358583017926,16.178290041506536,-14.73469387755102,1
AlCrMoTi,143.75,9.307500000000001,1987.98,4.75,5.454545454545452,0.24478306722483895,11.525647353927582,-32.449999999999996,1
Mo0.98Pd0.02,229.0,9.39,2873.806,6.08,0.48309178743961323,0.005600000000000005,0.8150952055986391,-1.6699199999999998,1
Au0.53V0.47,190.8,9.330499999999999,1734.8654000000001,15.6,0.0,0.38430637517480765,5.747849484888632,-27.79956,1
Al0.08Pt0.92,217.68000000000004,9.172,1952.7196,22.32,2.02155886233242,0.16006298760175636,2.3176865746727717,-24.405760000000004,1
Al0.5CrMoNbTiV,157.63636363636363,9.341818181818182,2257.9063636363635,5.0,4.171416441324327,0.21632543589433964,14.697162933979559,-18.386776859504135,1
Al1Cr1Mo1Ti1W1,176.6,9.352,2327.8140000000003,7.8,4.9506058270987365,0.21959963570097293,13.380861848448422,-25.184000000000005,1
Cr1Mo1Nb1Ta1V1W1,204.83333333333334,9.368333333333332,2830.9833333333336,10.166666666666666,3.18648805155888,0.21122000115729786,14.896682280527974,-7.288888888888889,1
Mo0.75W0.25,249.5,9.432500000000001,3093.15,9.5,3.0386856273138245,0.19918584287042096,4.675252410149021,0.0,1
Ru0.1W0.9,299.3,9.407,3579.05,18.8,1.1152416356877293,0.15000000000000008,2.70273785856509,-5.184000000000001,1
Au0.75Cu0.25,199.25,9.424999999999999,1342.44,21.5,0.0,0.21650635094610965,4.675252410149021,-10.2,1
Mo0.5W0.5,269.0,9.465,3291.15,13.0,3.5714285714285756,0.2300000000000001,5.762823676963555,0.0,1
Ti0.5V0.5,134.0,9.475,2063.15,4.5,1.8181818181818132,0.04499999999999993,5.762823676963555,-3.3,1
Be0.02W0.98,304.41999999999996,9.4394,3644.61,19.64,3.1249999999999982,0.018199999999999987,0.8150952055986391,-0.61152,1
Al0.95Mg0.05,74.45,10.2,932.9540000000001,2.9499999999999997,4.3157415282580915,0.06538348415311011,1.6504537509667618,-0.361,1
Au0.8Ni0.2,211.00000000000003,9.48,1415.4940000000001,22.0,0.0,0.196,4.160343767084797,6.656000000000001,1
Mo0.25W0.75,288.5,9.497499999999999,3489.15,16.5,3.1491832864888636,0.19918584287042096,4.675252410149021,0.0,1
Os0.05W0.95,311.24999999999994,9.475,3668.1,20.1,0.8087011026977102,0.10897247358851689,1.6504537509667618,-2.774,1
Au0.5Pd0.5,199.5,9.55,1582.6399999999999,17.5,1.8181818181818132,0.09999999999999987,5.762823676963555,0.0,1
Cr0.5MoNbTaVW,208.9090909090909,9.562727272727273,2890.15,10.545454545454545,3.321171013221611,0.2200863842424734,14.697162933979559,-7.219834710743801,1
Al0.5CrMoNbTi,157.33333333333334,9.562222222222223,2274.5188888888893,5.0,4.257047278367195,0.23566035404610555,13.14520848339997,-22.034567901234567,1
Ag0.5Pd0.5,139.5,9.600000000000001,1531.44,10.5,6.666666666666665,0.13500000000000012,5.762823676963555,-11.7,1
Ta0.5V0.5,180.0,9.625,2736.65,12.0,3.5714285714285756,0.06499999999999995,5.762823676963555,-1.7,1
AlCrMoNbTi,149.20000000000002,9.606000000000002,2140.4139999999998,4.8,5.286668509603982,0.2262388118780684,13.380861848448422,-30.512000000000004,1
Al0.1W0.9,284.8,9.577,3411.782,18.3,2.2388059701492504,0.026999999999999958,2.70273785856509,-7.344,1
